t;vs;xq;vq
 0.499; 0.028; 0.006632; 2.16357457197079E-003
 0.500; 0.028; 0.006657; 2.17636960729119E-003
 0.501; 0.028; 0.006683; 2.18921350917474E-003
 0.502; 0.028; 0.006709; 2.20210635663094E-003
 0.503; 0.028; 0.006734; 2.21504822856548E-003
 0.504; 0.028; 0.006760; 2.22803920378016E-003
 0.505; 0.028; 0.006786; 2.24107936097270E-003
 0.506; 0.028; 0.006812; 2.25416877873659E-003
 0.507; 0.028; 0.006837; 2.26730753556101E-003
 0.508; 0.028; 0.006863; 2.28049570983059E-003
 0.509; 0.028; 0.006889; 2.29373337982537E-003
 0.510; 0.028; 0.006915; 2.30702062372056E-003
 0.511; 0.028; 0.006941; 2.32035751958648E-003
 0.512; 0.028; 0.006967; 2.33374414538834E-003
 0.513; 0.029; 0.006993; 2.34718057898617E-003
 0.514; 0.029; 0.007020; 2.36066689813463E-003
 0.515; 0.029; 0.007046; 2.37420318048287E-003
 0.516; 0.029; 0.007072; 2.38778950357443E-003
 0.517; 0.029; 0.007098; 2.40142594484704E-003
 0.518; 0.029; 0.007125; 2.41511258163251E-003
 0.519; 0.029; 0.007151; 2.42884949115660E-003
 0.520; 0.029; 0.007177; 2.44263675053886E-003
 0.521; 0.029; 0.007204; 2.45647443679247E-003
 0.522; 0.029; 0.007230; 2.47036262682416E-003
 0.523; 0.029; 0.007257; 2.48430139743399E-003
 0.524; 0.029; 0.007283; 2.49829082531529E-003
 0.525; 0.029; 0.007310; 2.51233098705446E-003
 0.526; 0.029; 0.007337; 2.52642195913086E-003
 0.527; 0.029; 0.007363; 2.54056381791666E-003
 0.528; 0.029; 0.007390; 2.55475663967669E-003
 0.529; 0.029; 0.007417; 2.56900050056833E-003
 0.530; 0.029; 0.007444; 2.58329547664136E-003
 0.531; 0.030; 0.007471; 2.59764164383780E-003
 0.532; 0.030; 0.007497; 2.61203907799180E-003
 0.533; 0.030; 0.007524; 2.62648785482947E-003
 0.534; 0.030; 0.007551; 2.64098804996879E-003
 0.535; 0.030; 0.007578; 2.65553973891942E-003
 0.536; 0.030; 0.007605; 2.67014299708261E-003
 0.537; 0.030; 0.007633; 2.68479789975101E-003
 0.538; 0.030; 0.007660; 2.69950452210858E-003
 0.539; 0.030; 0.007687; 2.71426293923044E-003
 0.540; 0.030; 0.007714; 2.72907322608271E-003
 0.541; 0.030; 0.007741; 2.74393545752242E-003
 0.542; 0.030; 0.007769; 2.75884970829730E-003
 0.543; 0.030; 0.007796; 2.77381605304575E-003
 0.544; 0.030; 0.007823; 2.78883456629659E-003
 0.545; 0.030; 0.007851; 2.80390532246901E-003
 0.546; 0.030; 0.007878; 2.81902839587239E-003
 0.547; 0.030; 0.007906; 2.83420386070619E-003
 0.548; 0.030; 0.007933; 2.84943179105980E-003
 0.549; 0.031; 0.007961; 2.86471226091239E-003
 0.550; 0.031; 0.007989; 2.88004534413283E-003
 0.551; 0.031; 0.008016; 2.89543111447948E-003
 0.552; 0.031; 0.008044; 2.91086964560014E-003
 0.553; 0.031; 0.008072; 2.92636101103184E-003
 0.554; 0.031; 0.008100; 2.94190528420075E-003
 0.555; 0.031; 0.008127; 2.95750253842204E-003
 0.556; 0.031; 0.008155; 2.97315284689974E-003
 0.557; 0.031; 0.008183; 2.98885628272661E-003
 0.558; 0.031; 0.008211; 3.00461291888401E-003
 0.559; 0.031; 0.008239; 3.02042282824177E-003
 0.560; 0.031; 0.008267; 3.03628608355805E-003
 0.561; 0.031; 0.008295; 3.05220275747921E-003
 0.562; 0.031; 0.008323; 3.06817292253968E-003
 0.563; 0.031; 0.008352; 3.08419665116184E-003
 0.564; 0.031; 0.008380; 3.10027401565585E-003
 0.565; 0.031; 0.008408; 3.11640508821959E-003
 0.566; 0.031; 0.008436; 3.13258994093846E-003
 0.567; 0.032; 0.008465; 3.14882864578526E-003
 0.568; 0.032; 0.008493; 3.16512127462012E-003
 0.569; 0.032; 0.008521; 3.18146789919030E-003
 0.570; 0.032; 0.008550; 3.19786859113007E-003
 0.571; 0.032; 0.008578; 3.21432342196064E-003
 0.572; 0.032; 0.008607; 3.23083246308994E-003
 0.573; 0.032; 0.008635; 3.24739578581258E-003
 0.574; 0.032; 0.008664; 3.26401346130965E-003
 0.575; 0.032; 0.008692; 3.28068556064864E-003
 0.576; 0.032; 0.008721; 3.29741215478329E-003
 0.577; 0.032; 0.008750; 3.31419331455345E-003
 0.578; 0.032; 0.008779; 3.33102911068499E-003
 0.579; 0.032; 0.008807; 3.34791961378963E-003
 0.580; 0.032; 0.008836; 3.36486489436485E-003
 0.581; 0.032; 0.008865; 3.38186502279372E-003
 0.582; 0.032; 0.008894; 3.39892006934483E-003
 0.583; 0.032; 0.008923; 3.41603010417211E-003
 0.584; 0.032; 0.008952; 3.43319519731474E-003
 0.585; 0.033; 0.008981; 3.45041541869698E-003
 0.586; 0.033; 0.009010; 3.46769083812811E-003
 0.587; 0.033; 0.009039; 3.48502152530224E-003
 0.588; 0.033; 0.009068; 3.50240754979823E-003
 0.589; 0.033; 0.009097; 3.51984898107954E-003
 0.590; 0.033; 0.009126; 3.53734588849411E-003
 0.591; 0.033; 0.009156; 3.55489834127424E-003
 0.592; 0.033; 0.009185; 3.57250640853645E-003
 0.593; 0.033; 0.009214; 3.59017015928140E-003
 0.594; 0.033; 0.009244; 3.60788966239369E-003
 0.595; 0.033; 0.009273; 3.62566498664182E-003
 0.596; 0.033; 0.009303; 3.64349620067801E-003
 0.597; 0.033; 0.009332; 3.66138337303809E-003
 0.598; 0.033; 0.009361; 3.67932657214139E-003
 0.599; 0.033; 0.009391; 3.69732586629060E-003
 0.600; 0.033; 0.009421; 3.71538132367167E-003
 0.601; 0.033; 0.009450; 3.73349301235364E-003
 0.602; 0.033; 0.009480; 3.75166100028859E-003
 0.603; 0.034; 0.009510; 3.76988535531146E-003
 0.604; 0.034; 0.009539; 3.78816614513994E-003
 0.605; 0.034; 0.009569; 3.80650343737437E-003
 0.606; 0.034; 0.009599; 3.82489729949760E-003
 0.607; 0.034; 0.009629; 3.84334779887487E-003
 0.608; 0.034; 0.009659; 3.86185500275371E-003
 0.609; 0.034; 0.009689; 3.88041897826377E-003
 0.610; 0.034; 0.009718; 3.89903979241677E-003
 0.611; 0.034; 0.009748; 3.91771751210632E-003
 0.612; 0.034; 0.009778; 3.93645220410782E-003
 0.613; 0.034; 0.009809; 3.95524393507837E-003
 0.614; 0.034; 0.009839; 3.97409277155660E-003
 0.615; 0.034; 0.009869; 3.99299877996258E-003
 0.616; 0.034; 0.009899; 4.01196202659770E-003
 0.617; 0.034; 0.009929; 4.03098257764455E-003
 0.618; 0.034; 0.009959; 4.05006049916679E-003
 0.619; 0.034; 0.009990; 4.06919585710907E-003
 0.620; 0.034; 0.010020; 4.08838871729686E-003
 0.621; 0.035; 0.010050; 4.10763914543635E-003
 0.622; 0.035; 0.010081; 4.12694720711437E-003
 0.623; 0.035; 0.010111; 4.14631296779822E-003
 0.624; 0.035; 0.010142; 4.16573649283558E-003
 0.625; 0.035; 0.010172; 4.18521784745439E-003
 0.626; 0.035; 0.010203; 4.20475709676274E-003
 0.627; 0.035; 0.010233; 4.22435430574874E-003
 0.628; 0.035; 0.010264; 4.24400953928042E-003
 0.629; 0.035; 0.010295; 4.26372286210560E-003
 0.630; 0.035; 0.010325; 4.28349433885178E-003
 0.631; 0.035; 0.010356; 4.30332403402603E-003
 0.632; 0.035; 0.010387; 4.32321201201487E-003
 0.633; 0.035; 0.010417; 4.34315833708416E-003
 0.634; 0.035; 0.010448; 4.36316307337897E-003
 0.635; 0.035; 0.010479; 4.38322628492350E-003
 0.636; 0.035; 0.010510; 4.40334803562092E-003
 0.637; 0.035; 0.010541; 4.42352838925330E-003
 0.638; 0.035; 0.010572; 4.44376740948147E-003
 0.639; 0.036; 0.010603; 4.46406515984492E-003
 0.640; 0.036; 0.010634; 4.48442170376168E-003
 0.641; 0.036; 0.010665; 4.50483710452820E-003
 0.642; 0.036; 0.010696; 4.52531142531926E-003
 0.643; 0.036; 0.010727; 4.54584472918784E-003
 0.644; 0.036; 0.010758; 4.56643707906502E-003
 0.645; 0.036; 0.010790; 4.58708853775985E-003
 0.646; 0.036; 0.010821; 4.60779916795926E-003
 0.647; 0.036; 0.010852; 4.62856903222795E-003
 0.648; 0.036; 0.010884; 4.64939819300823E-003
 0.649; 0.036; 0.010915; 4.67028671262000E-003
 0.650; 0.036; 0.010946; 4.69123465326056E-003
 0.651; 0.036; 0.010978; 4.71224207700452E-003
 0.652; 0.036; 0.011009; 4.73330904580371E-003
 0.653; 0.036; 0.011041; 4.75443562148707E-003
 0.654; 0.036; 0.011072; 4.77562186576051E-003
 0.655; 0.036; 0.011104; 4.79686784020684E-003
 0.656; 0.036; 0.011135; 4.81817360628562E-003
 0.657; 0.037; 0.011167; 4.83953922533309E-003
 0.658; 0.037; 0.011199; 4.86096475856205E-003
 0.659; 0.037; 0.011230; 4.88245026706171E-003
 0.660; 0.037; 0.011262; 4.90399581179768E-003
 0.661; 0.037; 0.011294; 4.92560145361174E-003
 0.662; 0.037; 0.011326; 4.94726725322184E-003
 0.663; 0.037; 0.011357; 4.96899327122193E-003
 0.664; 0.037; 0.011389; 4.99077956808186E-003
 0.665; 0.037; 0.011421; 5.01262620414732E-003
 0.666; 0.037; 0.011453; 5.03453323963965E-003
 0.667; 0.037; 0.011485; 5.05650073465582E-003
 0.668; 0.037; 0.011517; 5.07852874916827E-003
 0.669; 0.037; 0.011549; 5.10061734302483E-003
 0.670; 0.037; 0.011581; 5.12276657594860E-003
 0.671; 0.037; 0.011613; 5.14497650753785E-003
 0.672; 0.037; 0.011645; 5.16724719726592E-003
 0.673; 0.037; 0.011678; 5.18957870448111E-003
 0.674; 0.037; 0.011710; 5.21197108840658E-003
 0.675; 0.038; 0.011742; 5.23442440814023E-003
 0.676; 0.038; 0.011774; 5.25693872265464E-003
 0.677; 0.038; 0.011807; 5.27951409079690E-003
 0.678; 0.038; 0.011839; 5.30215057128858E-003
 0.679; 0.038; 0.011871; 5.32484822272557E-003
 0.680; 0.038; 0.011904; 5.34760710357798E-003
 0.681; 0.038; 0.011936; 5.37042727219010E-003
 0.682; 0.038; 0.011969; 5.39330878678022E-003
 0.683; 0.038; 0.012001; 5.41625170544058E-003
 0.684; 0.038; 0.012034; 5.43925608613723E-003
 0.685; 0.038; 0.012066; 5.46232198670996E-003
 0.686; 0.038; 0.012099; 5.48544946487220E-003
 0.687; 0.038; 0.012131; 5.50863857821088E-003
 0.688; 0.038; 0.012164; 5.53188938418637E-003
 0.689; 0.038; 0.012197; 5.55520194013238E-003
 0.690; 0.038; 0.012229; 5.57857630325582E-003
 0.691; 0.038; 0.012262; 5.60201253063675E-003
 0.692; 0.038; 0.012295; 5.62551067922822E-003
 0.693; 0.039; 0.012328; 5.64907080585626E-003
 0.694; 0.039; 0.012361; 5.67269296721968E-003
 0.695; 0.039; 0.012393; 5.69637721989004E-003
 0.696; 0.039; 0.012426; 5.72012362031153E-003
 0.697; 0.039; 0.012459; 5.74393222480088E-003
 0.698; 0.039; 0.012492; 5.76780308954723E-003
 0.699; 0.039; 0.012525; 5.79173627061208E-003
 0.700; 0.039; 0.012558; 5.81573182392917E-003
 0.701; 0.039; 0.012591; 5.83978980530436E-003
 0.702; 0.039; 0.012625; 5.86391027041557E-003
 0.703; 0.039; 0.012658; 5.88809327481268E-003
 0.704; 0.039; 0.012691; 5.91233887391739E-003
 0.705; 0.039; 0.012724; 5.93664712302319E-003
 0.706; 0.039; 0.012757; 5.96101807729521E-003
 0.707; 0.039; 0.012791; 5.98545179177014E-003
 0.708; 0.039; 0.012824; 6.00994832135616E-003
 0.709; 0.039; 0.012857; 6.03450772083281E-003
 0.710; 0.039; 0.012891; 6.05913004485090E-003
 0.711; 0.040; 0.012924; 6.08381534793244E-003
 0.712; 0.040; 0.012957; 6.10856368447053E-003
 0.713; 0.040; 0.012991; 6.13337510872925E-003
 0.714; 0.040; 0.013024; 6.15824967484360E-003
 0.715; 0.040; 0.013058; 6.18318743681937E-003
 0.716; 0.040; 0.013091; 6.20818844853308E-003
 0.717; 0.040; 0.013125; 6.23325276373186E-003
 0.718; 0.040; 0.013158; 6.25838043603340E-003
 0.719; 0.040; 0.013192; 6.28357151892578E-003
 0.720; 0.040; 0.013226; 6.30882606576745E-003
 0.721; 0.040; 0.013259; 6.33414412978712E-003
 0.722; 0.040; 0.013293; 6.35952576408365E-003
 0.723; 0.040; 0.013327; 6.38497102162596E-003
 0.724; 0.040; 0.013361; 6.41047995525297E-003
 0.725; 0.040; 0.013395; 6.43605261767348E-003
 0.726; 0.040; 0.013428; 6.46168906146607E-003
 0.727; 0.040; 0.013462; 6.48738933907904E-003
 0.728; 0.040; 0.013496; 6.51315350283032E-003
 0.729; 0.041; 0.013530; 6.53898160490734E-003
 0.730; 0.041; 0.013564; 6.56487369736697E-003
 0.731; 0.041; 0.013598; 6.59082983213545E-003
 0.732; 0.041; 0.013632; 6.61685006100826E-003
 0.733; 0.041; 0.013666; 6.64293443565006E-003
 0.734; 0.041; 0.013700; 6.66908300759457E-003
 0.735; 0.041; 0.013734; 6.69529582824452E-003
 0.736; 0.041; 0.013768; 6.72157294887154E-003
 0.737; 0.041; 0.013803; 6.74791442061609E-003
 0.738; 0.041; 0.013837; 6.77432029448734E-003
 0.739; 0.041; 0.013871; 6.80079062136311E-003
 0.740; 0.041; 0.013905; 6.82732545198977E-003
 0.741; 0.041; 0.013940; 6.85392483698217E-003
 0.742; 0.041; 0.013974; 6.88058882682353E-003
 0.743; 0.041; 0.014008; 6.90731747186538E-003
 0.744; 0.041; 0.014043; 6.93411082232745E-003
 0.745; 0.041; 0.014077; 6.96096892829759E-003
 0.746; 0.041; 0.014111; 6.98789183973170E-003
 0.747; 0.042; 0.014146; 7.01487960645363E-003
 0.748; 0.042; 0.014180; 7.04193227815510E-003
 0.749; 0.042; 0.014215; 7.06904990439561E-003
 0.750; 0.042; 0.014249; 7.09623253460237E-003
 0.751; 0.042; 0.014284; 7.12348021807020E-003
 0.752; 0.042; 0.014319; 7.15079300396144E-003
 0.753; 0.042; 0.014353; 7.17817094130591E-003
 0.754; 0.042; 0.014388; 7.20561407900077E-003
 0.755; 0.042; 0.014423; 7.23312246581047E-003
 0.756; 0.042; 0.014457; 7.26069615036667E-003
 0.757; 0.042; 0.014492; 7.28833518116813E-003
 0.758; 0.042; 0.014527; 7.31603960658067E-003
 0.759; 0.042; 0.014562; 7.34380947483704E-003
 0.760; 0.042; 0.014596; 7.37164483403688E-003
 0.761; 0.042; 0.014631; 7.39954573214661E-003
 0.762; 0.042; 0.014666; 7.42751221699936E-003
 0.763; 0.042; 0.014701; 7.45554433629490E-003
 0.764; 0.042; 0.014736; 7.48364213759954E-003
 0.765; 0.043; 0.014771; 7.51180566834606E-003
 0.766; 0.043; 0.014806; 7.54003497583364E-003
 0.767; 0.043; 0.014841; 7.56833010722774E-003
 0.768; 0.043; 0.014876; 7.59669110956008E-003
 0.769; 0.043; 0.014911; 7.62511802972852E-003
 0.770; 0.043; 0.014946; 7.65361091449699E-003
 0.771; 0.043; 0.014981; 7.68216981049540E-003
 0.772; 0.043; 0.015016; 7.71079476421960E-003
 0.773; 0.043; 0.015052; 7.73948582203126E-003
 0.774; 0.043; 0.015087; 7.76824303015781E-003
 0.775; 0.043; 0.015122; 7.79706643469237E-003
 0.776; 0.043; 0.015157; 7.82595608159364E-003
 0.777; 0.043; 0.015193; 7.85491201668589E-003
 0.778; 0.043; 0.015228; 7.88393428565879E-003
 0.779; 0.043; 0.015263; 7.91302293406741E-003
 0.780; 0.043; 0.015299; 7.94217800733213E-003
 0.781; 0.043; 0.015334; 7.97139955073852E-003
 0.782; 0.043; 0.015369; 8.00068760943732E-003
 0.783; 0.044; 0.015405; 8.03004222844434E-003
 0.784; 0.044; 0.015440; 8.05946345264036E-003
 0.785; 0.044; 0.015476; 8.08895132677112E-003
 0.786; 0.044; 0.015511; 8.11850589544716E-003
 0.787; 0.044; 0.015547; 8.14812720314383E-003
 0.788; 0.044; 0.015582; 8.17781529420117E-003
 0.789; 0.044; 0.015618; 8.20757021282383E-003
 0.790; 0.044; 0.015654; 8.23739200308102E-003
 0.791; 0.044; 0.015689; 8.26728070890643E-003
 0.792; 0.044; 0.015725; 8.29723637409814E-003
 0.793; 0.044; 0.015761; 8.32725904231859E-003
 0.794; 0.044; 0.015796; 8.35734875709444E-003
 0.795; 0.044; 0.015832; 8.38750556181658E-003
 0.796; 0.044; 0.015868; 8.41772949973998E-003
 0.797; 0.044; 0.015904; 8.44802061398368E-003
 0.798; 0.044; 0.015940; 8.47837894753068E-003
 0.799; 0.044; 0.015975; 8.50880454322788E-003
 0.800; 0.044; 0.016011; 8.53929744378601E-003
 0.801; 0.045; 0.016047; 8.56985769177957E-003
 0.802; 0.045; 0.016083; 8.60048532964675E-003
 0.803; 0.045; 0.016119; 8.63118039968935E-003
 0.804; 0.045; 0.016155; 8.66194294407273E-003
 0.805; 0.045; 0.016191; 8.69277300482572E-003
 0.806; 0.045; 0.016227; 8.72367062384059E-003
 0.807; 0.045; 0.016263; 8.75463584287292E-003
 0.808; 0.045; 0.016299; 8.78566870354158E-003
 0.809; 0.045; 0.016335; 8.81676924732865E-003
 0.810; 0.045; 0.016371; 8.84793751557935E-003
 0.811; 0.045; 0.016408; 8.87917354950195E-003
 0.812; 0.045; 0.016444; 8.91047739016776E-003
 0.813; 0.045; 0.016480; 8.94184907851100E-003
 0.814; 0.045; 0.016516; 8.97328865532876E-003
 0.815; 0.045; 0.016552; 9.00479616128096E-003
 0.816; 0.045; 0.016589; 9.03637163689021E-003
 0.817; 0.045; 0.016625; 9.06801512254184E-003
 0.818; 0.045; 0.016661; 9.09972665848374E-003
 0.819; 0.046; 0.016698; 9.13150628482639E-003
 0.820; 0.046; 0.016734; 9.16335404154269E-003
 0.821; 0.046; 0.016770; 9.19526996846799E-003
 0.822; 0.046; 0.016807; 9.22725410529997E-003
 0.823; 0.046; 0.016843; 9.25930649159859E-003
 0.824; 0.046; 0.016880; 9.29142716678603E-003
 0.825; 0.046; 0.016916; 9.32361617014661E-003
 0.826; 0.046; 0.016953; 9.35587354082675E-003
 0.827; 0.046; 0.016989; 9.38819931783490E-003
 0.828; 0.046; 0.017026; 9.42059354004146E-003
 0.829; 0.046; 0.017062; 9.45305624617874E-003
 0.830; 0.046; 0.017099; 9.48558747484088E-003
 0.831; 0.046; 0.017136; 9.51818726448379E-003
 0.832; 0.046; 0.017172; 9.55085565342512E-003
 0.833; 0.046; 0.017209; 9.58359267984414E-003
 0.834; 0.046; 0.017246; 9.61639838178173E-003
 0.835; 0.046; 0.017282; 9.64927279714029E-003
 0.836; 0.046; 0.017319; 9.68221596368368E-003
 0.837; 0.047; 0.017356; 9.71522791903719E-003
 0.838; 0.047; 0.017393; 9.74830870068745E-003
 0.839; 0.047; 0.017430; 9.78145834598236E-003
 0.840; 0.047; 0.017466; 9.81467689213108E-003
 0.841; 0.047; 0.017503; 9.84796437620390E-003
 0.842; 0.047; 0.017540; 9.88132083513225E-003
 0.843; 0.047; 0.017577; 9.91474630570861E-003
 0.844; 0.047; 0.017614; 9.94824082458643E-003
 0.845; 0.047; 0.017651; 9.98180442828011E-003
 0.846; 0.047; 0.017688; 1.00154371531649E-002
 0.847; 0.047; 0.017725; 1.00491390354770E-002
 0.848; 0.047; 0.017762; 1.00829101113131E-002
 0.849; 0.047; 0.017799; 1.01167504166308E-002
 0.850; 0.047; 0.017836; 1.01506599872484E-002
 0.851; 0.047; 0.017873; 1.01846388588446E-002
 0.852; 0.047; 0.017910; 1.02186870669587E-002
 0.853; 0.047; 0.017947; 1.02528046469906E-002
 0.854; 0.047; 0.017984; 1.02869916342004E-002
 0.855; 0.048; 0.018021; 1.03212480637088E-002
 0.856; 0.048; 0.018059; 1.03555739704967E-002
 0.857; 0.048; 0.018096; 1.03899693894052E-002
 0.858; 0.048; 0.018133; 1.04244343551357E-002
 0.859; 0.048; 0.018170; 1.04589689022497E-002
 0.860; 0.048; 0.018208; 1.04935730651687E-002
 0.861; 0.048; 0.018245; 1.05282468781745E-002
 0.862; 0.048; 0.018282; 1.05629903754086E-002
 0.863; 0.048; 0.018319; 1.05978035908726E-002
 0.864; 0.048; 0.018357; 1.06326865584280E-002
 0.865; 0.048; 0.018394; 1.06676393117959E-002
 0.866; 0.048; 0.018432; 1.07026618845575E-002
 0.867; 0.048; 0.018469; 1.07377543101535E-002
 0.868; 0.048; 0.018506; 1.07729166218843E-002
 0.869; 0.048; 0.018544; 1.08081488529100E-002
 0.870; 0.048; 0.018581; 1.08434510362501E-002
 0.871; 0.048; 0.018619; 1.08788232047839E-002
 0.872; 0.048; 0.018656; 1.09142653912499E-002
 0.873; 0.049; 0.018694; 1.09497776282461E-002
 0.874; 0.049; 0.018731; 1.09853599482299E-002
 0.875; 0.049; 0.018769; 1.10210123835180E-002
 0.876; 0.049; 0.018807; 1.10567349662864E-002
 0.877; 0.049; 0.018844; 1.10925277285702E-002
 0.878; 0.049; 0.018882; 1.11283907022637E-002
 0.879; 0.049; 0.018919; 1.11643239191205E-002
 0.880; 0.049; 0.018957; 1.12003274107531E-002
 0.881; 0.049; 0.018995; 1.12364012086329E-002
 0.882; 0.049; 0.019032; 1.12725453440906E-002
 0.883; 0.049; 0.019070; 1.13087598483156E-002
 0.884; 0.049; 0.019108; 1.13450447523562E-002
 0.885; 0.049; 0.019146; 1.13814000871195E-002
 0.886; 0.049; 0.019184; 1.14178258833716E-002
 0.887; 0.049; 0.019221; 1.14543221717371E-002
 0.888; 0.049; 0.019259; 1.14908889826993E-002
 0.889; 0.049; 0.019297; 1.15275263466004E-002
 0.890; 0.049; 0.019335; 1.15642342936409E-002
 0.891; 0.050; 0.019373; 1.16010128538800E-002
 0.892; 0.050; 0.019411; 1.16378620572353E-002
 0.893; 0.050; 0.019449; 1.16747819334832E-002
 0.894; 0.050; 0.019486; 1.17117725122580E-002
 0.895; 0.050; 0.019524; 1.17488338230528E-002
 0.896; 0.050; 0.019562; 1.17859658952189E-002
 0.897; 0.050; 0.019600; 1.18231687579658E-002
 0.898; 0.050; 0.019638; 1.18604424403613E-002
 0.899; 0.050; 0.019676; 1.18977869713315E-002
 0.900; 0.050; 0.019714; 1.19352023796605E-002
 0.901; 0.050; 0.019753; 1.19726886939906E-002
 0.902; 0.050; 0.019791; 1.20102459428223E-002
 0.903; 0.050; 0.019829; 1.20478741545138E-002
 0.904; 0.050; 0.019867; 1.20855733572817E-002
 0.905; 0.050; 0.019905; 1.21233435792001E-002
 0.906; 0.050; 0.019943; 1.21611848482015E-002
 0.907; 0.050; 0.019981; 1.21990971920758E-002
 0.908; 0.050; 0.020020; 1.22370806384711E-002
 0.909; 0.051; 0.020058; 1.22751352148931E-002
 0.910; 0.051; 0.020096; 1.23132609487052E-002
 0.911; 0.051; 0.020134; 1.23514578671286E-002
 0.912; 0.051; 0.020172; 1.23897259972422E-002
 0.913; 0.051; 0.020211; 1.24280653659825E-002
 0.914; 0.051; 0.020249; 1.24664760001435E-002
 0.915; 0.051; 0.020287; 1.25049579263768E-002
 0.916; 0.051; 0.020326; 1.25435111711916E-002
 0.917; 0.051; 0.020364; 1.25821357609544E-002
 0.918; 0.051; 0.020402; 1.26208317218894E-002
 0.919; 0.051; 0.020441; 1.26595990800778E-002
 0.920; 0.051; 0.020479; 1.26984378614587E-002
 0.921; 0.051; 0.020518; 1.27373480918280E-002
 0.922; 0.051; 0.020556; 1.27763297968392E-002
 0.923; 0.051; 0.020594; 1.28153830020029E-002
 0.924; 0.051; 0.020633; 1.28545077326870E-002
 0.925; 0.051; 0.020671; 1.28937040141167E-002
 0.926; 0.051; 0.020710; 1.29329718713740E-002
 0.927; 0.052; 0.020748; 1.29723113293983E-002
 0.928; 0.052; 0.020787; 1.30117224129860E-002
 0.929; 0.052; 0.020825; 1.30512051467905E-002
 0.930; 0.052; 0.020864; 1.30907595553223E-002
 0.931; 0.052; 0.020903; 1.31303856629487E-002
 0.932; 0.052; 0.020941; 1.31700834938941E-002
 0.933; 0.052; 0.020980; 1.32098530722397E-002
 0.934; 0.052; 0.021018; 1.32496944219237E-002
 0.935; 0.052; 0.021057; 1.32896075667410E-002
 0.936; 0.052; 0.021096; 1.33295925303433E-002
 0.937; 0.052; 0.021134; 1.33696493362393E-002
