t;vs;xq;vq
21.090; 0.167; 0.008498; 1.66663685800482E-001
21.091; 0.167; 0.008498; 1.66663691753924E-001
21.092; 0.167; 0.008498; 1.66663697712618E-001
21.093; 0.167; 0.008498; 1.66663703676554E-001
21.094; 0.167; 0.008498; 1.66663709645718E-001
21.095; 0.167; 0.008498; 1.66663715620098E-001
21.096; 0.167; 0.008498; 1.66663721599683E-001
21.097; 0.167; 0.008498; 1.66663727584460E-001
21.098; 0.167; 0.008498; 1.66663733574417E-001
21.099; 0.167; 0.008498; 1.66663739569541E-001
21.100; 0.167; 0.008498; 1.66663745569820E-001
21.101; 0.167; 0.008498; 1.66663751575242E-001
21.102; 0.167; 0.008498; 1.66663757585795E-001
21.103; 0.167; 0.008498; 1.66663763601467E-001
21.104; 0.167; 0.008498; 1.66663769622244E-001
21.105; 0.167; 0.008498; 1.66663775648115E-001
21.106; 0.167; 0.008498; 1.66663781679067E-001
21.107; 0.167; 0.008498; 1.66663787715089E-001
21.108; 0.167; 0.008498; 1.66663793756167E-001
21.109; 0.167; 0.008498; 1.66663799802290E-001
21.110; 0.167; 0.008498; 1.66663805853445E-001
21.111; 0.167; 0.008498; 1.66663811909619E-001
21.112; 0.167; 0.008498; 1.66663817970801E-001
21.113; 0.167; 0.008498; 1.66663824036977E-001
21.114; 0.167; 0.008498; 1.66663830108136E-001
21.115; 0.167; 0.008498; 1.66663836184266E-001
21.116; 0.167; 0.008498; 1.66663842265353E-001
21.117; 0.167; 0.008498; 1.66663848351385E-001
21.118; 0.167; 0.008498; 1.66663854442350E-001
21.119; 0.167; 0.008498; 1.66663860538236E-001
21.120; 0.167; 0.008498; 1.66663866639029E-001
21.121; 0.167; 0.008498; 1.66663872744718E-001
21.122; 0.167; 0.008498; 1.66663878855290E-001
21.123; 0.167; 0.008498; 1.66663884970733E-001
21.124; 0.167; 0.008498; 1.66663891091034E-001
21.125; 0.167; 0.008498; 1.66663897216181E-001
21.126; 0.167; 0.008498; 1.66663903346161E-001
21.127; 0.167; 0.008498; 1.66663909480961E-001
21.128; 0.167; 0.008498; 1.66663915620570E-001
21.129; 0.167; 0.008498; 1.66663921764974E-001
21.130; 0.167; 0.008498; 1.66663927914161E-001
21.131; 0.167; 0.008498; 1.66663934068119E-001
21.132; 0.167; 0.008498; 1.66663940226835E-001
21.133; 0.167; 0.008498; 1.66663946390297E-001
21.134; 0.167; 0.008498; 1.66663952558491E-001
21.135; 0.167; 0.008498; 1.66663958731406E-001
21.136; 0.167; 0.008498; 1.66663964909028E-001
21.137; 0.167; 0.008498; 1.66663971091346E-001
21.138; 0.167; 0.008498; 1.66663977278346E-001
21.139; 0.167; 0.008498; 1.66663983470017E-001
21.140; 0.167; 0.008498; 1.66663989666344E-001
21.141; 0.167; 0.008498; 1.66663995867317E-001
21.142; 0.167; 0.008498; 1.66664002072922E-001
21.143; 0.167; 0.008498; 1.66664008283146E-001
21.144; 0.167; 0.008498; 1.66664014497977E-001
21.145; 0.167; 0.008498; 1.66664020717403E-001
21.146; 0.167; 0.008498; 1.66664026941410E-001
21.147; 0.167; 0.008498; 1.66664033169986E-001
21.148; 0.167; 0.008498; 1.66664039403118E-001
21.149; 0.167; 0.008498; 1.66664045640794E-001
21.150; 0.167; 0.008498; 1.66664051883001E-001
21.151; 0.167; 0.008498; 1.66664058129726E-001
21.152; 0.167; 0.008498; 1.66664064380957E-001
21.153; 0.167; 0.008498; 1.66664070636680E-001
21.154; 0.167; 0.008498; 1.66664076896884E-001
21.155; 0.167; 0.008498; 1.66664083161555E-001
21.156; 0.167; 0.008498; 1.66664089430680E-001
21.157; 0.167; 0.008498; 1.66664095704248E-001
21.158; 0.167; 0.008498; 1.66664101982244E-001
21.159; 0.167; 0.008498; 1.66664108264658E-001
21.160; 0.167; 0.008498; 1.66664114551474E-001
21.161; 0.167; 0.008498; 1.66664120842682E-001
21.162; 0.167; 0.008498; 1.66664127138268E-001
21.163; 0.167; 0.008498; 1.66664133438219E-001
21.164; 0.167; 0.008498; 1.66664139742523E-001
21.165; 0.167; 0.008498; 1.66664146051166E-001
21.166; 0.167; 0.008498; 1.66664152364137E-001
21.167; 0.167; 0.008498; 1.66664158681422E-001
21.168; 0.167; 0.008498; 1.66664165003008E-001
21.169; 0.167; 0.008498; 1.66664171328882E-001
21.170; 0.167; 0.008498; 1.66664177659032E-001
21.171; 0.167; 0.008498; 1.66664183993445E-001
21.172; 0.167; 0.008498; 1.66664190332108E-001
21.173; 0.167; 0.008498; 1.66664196675008E-001
21.174; 0.167; 0.008498; 1.66664203022133E-001
21.175; 0.167; 0.008498; 1.66664209373468E-001
21.176; 0.167; 0.008498; 1.66664215729003E-001
21.177; 0.167; 0.008498; 1.66664222088723E-001
21.178; 0.167; 0.008498; 1.66664228452616E-001
21.179; 0.167; 0.008498; 1.66664234820668E-001
21.180; 0.167; 0.008498; 1.66664241192868E-001
21.181; 0.167; 0.008498; 1.66664247569202E-001
21.182; 0.167; 0.008498; 1.66664253949656E-001
21.183; 0.167; 0.008498; 1.66664260334219E-001
21.184; 0.167; 0.008498; 1.66664266722878E-001
21.185; 0.167; 0.008498; 1.66664273115618E-001
21.186; 0.167; 0.008498; 1.66664279512429E-001
21.187; 0.167; 0.008498; 1.66664285913295E-001
21.188; 0.167; 0.008498; 1.66664292318205E-001
21.189; 0.167; 0.008498; 1.66664298727146E-001
21.190; 0.167; 0.008498; 1.66664305140104E-001
21.191; 0.167; 0.008498; 1.66664311557067E-001
21.192; 0.167; 0.008498; 1.66664317978021E-001
21.193; 0.167; 0.008498; 1.66664324402954E-001
21.194; 0.167; 0.008498; 1.66664330831853E-001
21.195; 0.167; 0.008498; 1.66664337264704E-001
21.196; 0.167; 0.008498; 1.66664343701495E-001
21.197; 0.167; 0.008498; 1.66664350142213E-001
21.198; 0.167; 0.008498; 1.66664356586844E-001
21.199; 0.167; 0.008498; 1.66664363035376E-001
21.200; 0.167; 0.008498; 1.66664369487795E-001
21.201; 0.167; 0.008498; 1.66664375944089E-001
21.202; 0.167; 0.008498; 1.66664382404244E-001
21.203; 0.167; 0.008498; 1.66664388868247E-001
21.204; 0.167; 0.008498; 1.66664395336086E-001
21.205; 0.167; 0.008498; 1.66664401807747E-001
21.206; 0.167; 0.008498; 1.66664408283218E-001
21.207; 0.167; 0.008498; 1.66664414762484E-001
21.208; 0.167; 0.008498; 1.66664421245533E-001
21.209; 0.167; 0.008498; 1.66664427732353E-001
21.210; 0.167; 0.008498; 1.66664434222929E-001
21.211; 0.167; 0.008498; 1.66664440717249E-001
21.212; 0.167; 0.008498; 1.66664447215299E-001
21.213; 0.167; 0.008498; 1.66664453717068E-001
21.214; 0.167; 0.008498; 1.66664460222540E-001
21.215; 0.167; 0.008498; 1.66664466731704E-001
21.216; 0.167; 0.008498; 1.66664473244545E-001
21.217; 0.167; 0.008498; 1.66664479761052E-001
21.218; 0.167; 0.008498; 1.66664486281211E-001
21.219; 0.167; 0.008498; 1.66664492805008E-001
21.220; 0.167; 0.008498; 1.66664499332431E-001
21.221; 0.167; 0.008498; 1.66664505863466E-001
21.222; 0.167; 0.008498; 1.66664512398101E-001
21.223; 0.167; 0.008498; 1.66664518936321E-001
21.224; 0.167; 0.008498; 1.66664525478115E-001
21.225; 0.167; 0.008498; 1.66664532023468E-001
21.226; 0.167; 0.008498; 1.66664538572367E-001
21.227; 0.167; 0.008498; 1.66664545124800E-001
21.228; 0.167; 0.008498; 1.66664551680753E-001
21.229; 0.167; 0.008498; 1.66664558240213E-001
21.230; 0.167; 0.008498; 1.66664564803166E-001
21.231; 0.167; 0.008498; 1.66664571369600E-001
21.232; 0.167; 0.008498; 1.66664577939501E-001
21.233; 0.167; 0.008498; 1.66664584512856E-001
21.234; 0.167; 0.008498; 1.66664591089651E-001
21.235; 0.167; 0.008498; 1.66664597669875E-001
21.236; 0.167; 0.008498; 1.66664604253512E-001
21.237; 0.167; 0.008498; 1.66664610840551E-001
21.238; 0.167; 0.008498; 1.66664617430977E-001
21.239; 0.167; 0.008498; 1.66664624024778E-001
21.240; 0.167; 0.008498; 1.66664630621940E-001
21.241; 0.167; 0.008498; 1.66664637222450E-001
21.242; 0.167; 0.008498; 1.66664643826294E-001
21.243; 0.167; 0.008498; 1.66664650433460E-001
21.244; 0.167; 0.008498; 1.66664657043934E-001
21.245; 0.167; 0.008498; 1.66664663657703E-001
21.246; 0.167; 0.008498; 1.66664670274754E-001
21.247; 0.167; 0.008498; 1.66664676895072E-001
21.248; 0.167; 0.008498; 1.66664683518646E-001
21.249; 0.167; 0.008498; 1.66664690145461E-001
21.250; 0.167; 0.008498; 1.66664696775504E-001
21.251; 0.167; 0.008498; 1.66664703408762E-001
21.252; 0.167; 0.008498; 1.66664710045222E-001
21.253; 0.167; 0.008498; 1.66664716684870E-001
21.254; 0.167; 0.008498; 1.66664723327693E-001
21.255; 0.167; 0.008498; 1.66664729973678E-001
21.256; 0.167; 0.008498; 1.66664736622811E-001
21.257; 0.167; 0.008498; 1.66664743275079E-001
21.258; 0.167; 0.008498; 1.66664749930468E-001
21.259; 0.167; 0.008498; 1.66664756588965E-001
21.260; 0.167; 0.008498; 1.66664763250557E-001
21.261; 0.167; 0.008498; 1.66664769915231E-001
21.262; 0.167; 0.008498; 1.66664776582973E-001
21.263; 0.167; 0.008498; 1.66664783253769E-001
21.264; 0.167; 0.008498; 1.66664789927606E-001
21.265; 0.167; 0.008498; 1.66664796604472E-001
21.266; 0.167; 0.008498; 1.66664803284352E-001
21.267; 0.167; 0.008498; 1.66664809967233E-001
21.268; 0.167; 0.008498; 1.66664816653101E-001
21.269; 0.167; 0.008498; 1.66664823341944E-001
21.270; 0.167; 0.008498; 1.66664830033748E-001
21.271; 0.167; 0.008498; 1.66664836728499E-001
21.272; 0.167; 0.008498; 1.66664843426184E-001
21.273; 0.167; 0.008498; 1.66664850126790E-001
21.274; 0.167; 0.008498; 1.66664856830303E-001
21.275; 0.167; 0.008498; 1.66664863536709E-001
21.276; 0.167; 0.008498; 1.66664870245996E-001
21.277; 0.167; 0.008498; 1.66664876958150E-001
21.278; 0.167; 0.008498; 1.66664883673157E-001
21.279; 0.167; 0.008498; 1.66664890391004E-001
21.280; 0.167; 0.008498; 1.66664897111677E-001
21.281; 0.167; 0.008498; 1.66664903835164E-001
21.282; 0.167; 0.008498; 1.66664910561449E-001
21.283; 0.167; 0.008498; 1.66664917290521E-001
21.284; 0.167; 0.008498; 1.66664924022366E-001
21.285; 0.167; 0.008498; 1.66664930756969E-001
21.286; 0.167; 0.008498; 1.66664937494319E-001
21.287; 0.167; 0.008498; 1.66664944234400E-001
21.288; 0.167; 0.008498; 1.66664950977200E-001
21.289; 0.167; 0.008498; 1.66664957722705E-001
21.290; 0.167; 0.008498; 1.66664964470902E-001
21.291; 0.167; 0.008498; 1.66664971221776E-001
21.292; 0.167; 0.008498; 1.66664977975316E-001
21.293; 0.167; 0.008498; 1.66664984731506E-001
21.294; 0.167; 0.008498; 1.66664991490335E-001
21.295; 0.167; 0.008498; 1.66664998251787E-001
21.296; 0.167; 0.008498; 1.66665005015849E-001
21.297; 0.167; 0.008498; 1.66665011782509E-001
21.298; 0.167; 0.008498; 1.66665018551753E-001
21.299; 0.167; 0.008498; 1.66665025323566E-001
21.300; 0.167; 0.008498; 1.66665032097935E-001
21.301; 0.167; 0.008498; 1.66665038874848E-001
21.302; 0.167; 0.008498; 1.66665045654290E-001
21.303; 0.167; 0.008498; 1.66665052436247E-001
21.304; 0.167; 0.008498; 1.66665059220707E-001
21.305; 0.167; 0.008498; 1.66665066007656E-001
21.306; 0.167; 0.008498; 1.66665072797080E-001
21.307; 0.167; 0.008498; 1.66665079588965E-001
21.308; 0.167; 0.008498; 1.66665086383298E-001
21.309; 0.167; 0.008498; 1.66665093180066E-001
21.310; 0.167; 0.008498; 1.66665099979254E-001
21.311; 0.167; 0.008498; 1.66665106780850E-001
21.312; 0.167; 0.008498; 1.66665113584839E-001
21.313; 0.167; 0.008498; 1.66665120391209E-001
21.314; 0.167; 0.008498; 1.66665127199945E-001
21.315; 0.167; 0.008498; 1.66665134011034E-001
21.316; 0.167; 0.008498; 1.66665140824462E-001
21.317; 0.167; 0.008498; 1.66665147640216E-001
21.318; 0.167; 0.008498; 1.66665154458282E-001
21.319; 0.167; 0.008498; 1.66665161278647E-001
21.320; 0.167; 0.008498; 1.66665168101296E-001
21.321; 0.167; 0.008498; 1.66665174926217E-001
21.322; 0.167; 0.008498; 1.66665181753396E-001
21.323; 0.167; 0.008498; 1.66665188582818E-001
21.324; 0.167; 0.008498; 1.66665195414471E-001
21.325; 0.167; 0.008498; 1.66665202248341E-001
21.326; 0.167; 0.008498; 1.66665209084414E-001
21.327; 0.167; 0.008498; 1.66665215922677E-001
21.328; 0.167; 0.008498; 1.66665222763116E-001
21.329; 0.167; 0.008498; 1.66665229605717E-001
21.330; 0.167; 0.008498; 1.66665236450466E-001
21.331; 0.167; 0.008498; 1.66665243297351E-001
21.332; 0.167; 0.008498; 1.66665250146357E-001
21.333; 0.167; 0.008498; 1.66665256997471E-001
21.334; 0.167; 0.008498; 1.66665263850679E-001
21.335; 0.167; 0.008498; 1.66665270705967E-001
21.336; 0.167; 0.008498; 1.66665277563323E-001
21.337; 0.167; 0.008498; 1.66665284422731E-001
21.338; 0.167; 0.008498; 1.66665291284179E-001
21.339; 0.167; 0.008498; 1.66665298147652E-001
21.340; 0.167; 0.008498; 1.66665305013138E-001
21.341; 0.167; 0.008498; 1.66665311880622E-001
21.342; 0.167; 0.008498; 1.66665318750091E-001
21.343; 0.167; 0.008498; 1.66665325621532E-001
21.344; 0.167; 0.008498; 1.66665332494929E-001
21.345; 0.167; 0.008498; 1.66665339370271E-001
21.346; 0.167; 0.008498; 1.66665346247542E-001
21.347; 0.167; 0.008498; 1.66665353126730E-001
21.348; 0.167; 0.008498; 1.66665360007821E-001
21.349; 0.167; 0.008498; 1.66665366890801E-001
21.350; 0.167; 0.008498; 1.66665373775656E-001
21.351; 0.167; 0.008498; 1.66665380662373E-001
21.352; 0.167; 0.008498; 1.66665387550938E-001
21.353; 0.167; 0.008498; 1.66665394441337E-001
21.354; 0.167; 0.008498; 1.66665401333557E-001
21.355; 0.167; 0.008498; 1.66665408227583E-001
21.356; 0.167; 0.008498; 1.66665415123403E-001
21.357; 0.167; 0.008498; 1.66665422021002E-001
21.358; 0.167; 0.008498; 1.66665428920367E-001
21.359; 0.167; 0.008498; 1.66665435821484E-001
21.360; 0.167; 0.008498; 1.66665442724340E-001
21.361; 0.167; 0.008498; 1.66665449628920E-001
21.362; 0.167; 0.008498; 1.66665456535211E-001
21.363; 0.167; 0.008498; 1.66665463443199E-001
21.364; 0.167; 0.008498; 1.66665470352871E-001
21.365; 0.167; 0.008498; 1.66665477264212E-001
21.366; 0.167; 0.008498; 1.66665484177209E-001
21.367; 0.167; 0.008498; 1.66665491091849E-001
21.368; 0.167; 0.008498; 1.66665498008118E-001
21.369; 0.167; 0.008498; 1.66665504926001E-001
21.370; 0.167; 0.008498; 1.66665511845485E-001
21.371; 0.167; 0.008498; 1.66665518766557E-001
21.372; 0.167; 0.008498; 1.66665525689202E-001
21.373; 0.167; 0.008498; 1.66665532613407E-001
21.374; 0.167; 0.008498; 1.66665539539159E-001
21.375; 0.167; 0.008498; 1.66665546466443E-001
21.376; 0.167; 0.008498; 1.66665553395245E-001
21.377; 0.167; 0.008498; 1.66665560325553E-001
21.378; 0.167; 0.008498; 1.66665567257351E-001
21.379; 0.167; 0.008498; 1.66665574190628E-001
21.380; 0.167; 0.008498; 1.66665581125368E-001
21.381; 0.167; 0.008498; 1.66665588061557E-001
21.382; 0.167; 0.008498; 1.66665594999183E-001
21.383; 0.167; 0.008498; 1.66665601938232E-001
21.384; 0.167; 0.008498; 1.66665608878689E-001
21.385; 0.167; 0.008498; 1.66665615820541E-001
21.386; 0.167; 0.008498; 1.66665622763775E-001
21.387; 0.167; 0.008498; 1.66665629708376E-001
21.388; 0.167; 0.008498; 1.66665636654330E-001
21.389; 0.167; 0.008498; 1.66665643601625E-001
21.390; 0.167; 0.008498; 1.66665650550245E-001
21.391; 0.167; 0.008498; 1.66665657500178E-001
21.392; 0.167; 0.008498; 1.66665664451410E-001
21.393; 0.167; 0.008498; 1.66665671403926E-001
21.394; 0.167; 0.008498; 1.66665678357714E-001
21.395; 0.167; 0.008498; 1.66665685312759E-001
21.396; 0.167; 0.008498; 1.66665692269047E-001
21.397; 0.167; 0.008498; 1.66665699226565E-001
21.398; 0.167; 0.008498; 1.66665706185299E-001
21.399; 0.167; 0.008498; 1.66665713145236E-001
21.400; 0.167; 0.008498; 1.66665720106361E-001
21.401; 0.167; 0.008498; 1.66665727068661E-001
21.402; 0.167; 0.008498; 1.66665734032121E-001
21.403; 0.167; 0.008498; 1.66665740996729E-001
21.404; 0.167; 0.008498; 1.66665747962470E-001
21.405; 0.167; 0.008498; 1.66665754929331E-001
21.406; 0.167; 0.008498; 1.66665761897297E-001
21.407; 0.167; 0.008498; 1.66665768866356E-001
21.408; 0.167; 0.008498; 1.66665775836492E-001
21.409; 0.167; 0.008498; 1.66665782807694E-001
21.410; 0.167; 0.008498; 1.66665789779946E-001
21.411; 0.167; 0.008498; 1.66665796753234E-001
21.412; 0.167; 0.008498; 1.66665803727546E-001
21.413; 0.167; 0.008498; 1.66665810702868E-001
21.414; 0.167; 0.008498; 1.66665817679185E-001
21.415; 0.167; 0.008498; 1.66665824656483E-001
21.416; 0.167; 0.008498; 1.66665831634750E-001
21.417; 0.167; 0.008498; 1.66665838613971E-001
21.418; 0.167; 0.008498; 1.66665845594132E-001
21.419; 0.167; 0.008498; 1.66665852575220E-001
21.420; 0.167; 0.008498; 1.66665859557220E-001
21.421; 0.167; 0.008498; 1.66665866540120E-001
21.422; 0.167; 0.008498; 1.66665873523905E-001
21.423; 0.167; 0.008498; 1.66665880508561E-001
21.424; 0.167; 0.008498; 1.66665887494076E-001
21.425; 0.167; 0.008498; 1.66665894480434E-001
21.426; 0.167; 0.008498; 1.66665901467622E-001
21.427; 0.167; 0.008498; 1.66665908455626E-001
21.428; 0.167; 0.008498; 1.66665915444433E-001
21.429; 0.167; 0.008498; 1.66665922434029E-001
21.430; 0.167; 0.008498; 1.66665929424399E-001
21.431; 0.167; 0.008498; 1.66665936415531E-001
21.432; 0.167; 0.008498; 1.66665943407410E-001
21.433; 0.167; 0.008498; 1.66665950400023E-001
21.434; 0.167; 0.008498; 1.66665957393355E-001
21.435; 0.167; 0.008498; 1.66665964387394E-001
21.436; 0.167; 0.008498; 1.66665971382125E-001
21.437; 0.167; 0.008498; 1.66665978377534E-001
21.438; 0.167; 0.008498; 1.66665985373607E-001
21.439; 0.167; 0.008498; 1.66665992370332E-001
21.440; 0.167; 0.008498; 1.66665999367693E-001
21.441; 0.167; 0.008498; 1.66666006365678E-001
21.442; 0.167; 0.008498; 1.66666013364272E-001
21.443; 0.167; 0.008498; 1.66666020363462E-001
21.444; 0.167; 0.008498; 1.66666027363233E-001
21.445; 0.167; 0.008498; 1.66666034363573E-001
21.446; 0.167; 0.008498; 1.66666041364467E-001
21.447; 0.167; 0.008498; 1.66666048365902E-001
21.448; 0.167; 0.008498; 1.66666055367863E-001
21.449; 0.167; 0.008498; 1.66666062370337E-001
21.450; 0.167; 0.008498; 1.66666069373310E-001
21.451; 0.167; 0.008498; 1.66666076376769E-001
21.452; 0.167; 0.008498; 1.66666083380699E-001
21.453; 0.167; 0.008498; 1.66666090385087E-001
21.454; 0.167; 0.008498; 1.66666097389919E-001
21.455; 0.167; 0.008498; 1.66666104395181E-001
21.456; 0.167; 0.008498; 1.66666111400859E-001
21.457; 0.167; 0.008498; 1.66666118406940E-001
21.458; 0.167; 0.008498; 1.66666125413410E-001
21.459; 0.167; 0.008498; 1.66666132420255E-001
21.460; 0.167; 0.008498; 1.66666139427461E-001
21.461; 0.167; 0.008498; 1.66666146435015E-001
21.462; 0.167; 0.008498; 1.66666153442902E-001
21.463; 0.167; 0.008498; 1.66666160451109E-001
21.464; 0.167; 0.008498; 1.66666167459622E-001
21.465; 0.167; 0.008498; 1.66666174468428E-001
21.466; 0.167; 0.008498; 1.66666181477512E-001
21.467; 0.167; 0.008498; 1.66666188486861E-001
21.468; 0.167; 0.008498; 1.66666195496461E-001
21.469; 0.167; 0.008498; 1.66666202506299E-001
21.470; 0.167; 0.008498; 1.66666209516359E-001
21.471; 0.167; 0.008498; 1.66666216526630E-001
21.472; 0.167; 0.008498; 1.66666223537096E-001
21.473; 0.167; 0.008498; 1.66666230547744E-001
21.474; 0.167; 0.008498; 1.66666237558561E-001
21.475; 0.167; 0.008498; 1.66666244569532E-001
21.476; 0.167; 0.008498; 1.66666251580645E-001
21.477; 0.167; 0.008498; 1.66666258591884E-001
21.478; 0.167; 0.008498; 1.66666265603236E-001
21.479; 0.167; 0.008498; 1.66666272614688E-001
21.480; 0.167; 0.008498; 1.66666279626226E-001
21.481; 0.167; 0.008498; 1.66666286637836E-001
21.482; 0.167; 0.008498; 1.66666293649504E-001
21.483; 0.167; 0.008498; 1.66666300661216E-001
21.484; 0.167; 0.008498; 1.66666307672959E-001
21.485; 0.167; 0.008498; 1.66666314684719E-001
21.486; 0.167; 0.008498; 1.66666321696482E-001
21.487; 0.167; 0.008498; 1.66666328708235E-001
21.488; 0.167; 0.008498; 1.66666335719963E-001
21.489; 0.167; 0.008498; 1.66666342731653E-001
21.490; 0.167; 0.008498; 1.66666349743291E-001
21.491; 0.167; 0.008498; 1.66666356754864E-001
21.492; 0.167; 0.008498; 1.66666363766357E-001
21.493; 0.167; 0.008498; 1.66666370777758E-001
21.494; 0.167; 0.008498; 1.66666377789051E-001
21.495; 0.167; 0.008498; 1.66666384800224E-001
21.496; 0.167; 0.008498; 1.66666391811262E-001
21.497; 0.167; 0.008498; 1.66666398822152E-001
21.498; 0.167; 0.008498; 1.66666405832881E-001
21.499; 0.167; 0.008498; 1.66666412843434E-001
21.500; 0.167; 0.008498; 1.66666419853798E-001
21.501; 0.167; 0.008498; 1.66666426863958E-001
21.502; 0.167; 0.008498; 1.66666433873902E-001
21.503; 0.167; 0.008498; 1.66666440883615E-001
21.504; 0.167; 0.008498; 1.66666447893084E-001
21.505; 0.167; 0.008498; 1.66666454902296E-001
21.506; 0.167; 0.008498; 1.66666461911235E-001
21.507; 0.167; 0.008498; 1.66666468919889E-001
21.508; 0.167; 0.008498; 1.66666475928244E-001
21.509; 0.167; 0.008498; 1.66666482936286E-001
